source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence	source_cond	target_cond
Platelets~cold2	Pericytes~cold2	Thbs1	Cd47	0.0226599273555223	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	Pericytes~cold2	Thbs1	Cd47	0.0446179346987217	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold7	Pericytes~cold7	Thbs1	Cd47	0.0108785926482155	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Neutrophils~cold7	Pericytes~cold7	Thbs1	Cd47	0.0191892963900797	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	Pericytes~cold7	Thbs1	Cd47	0.0115660859203211	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Platelets~cold7	Pericytes~cold7	Thbs1	Cd47	0.0209681441844669	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	Pericytes~cold7	Thbs1	Cd47	0.034838138795356	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~RT	Pericytes~RT	Thbs1	Cd47	0.0113196719658835	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Neutrophils~RT	Pericytes~RT	Thbs1	Cd47	0.0415652775931714	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	Pericytes~RT	Thbs1	Cd47	0.0658218223389313	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~TN	Pericytes~TN	Thbs1	Cd47	0.00737005455378422	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Neutrophils~TN	Pericytes~TN	Thbs1	Cd47	0.0292136141468523	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	Pericytes~TN	Thbs1	Cd47	0.0100594398762926	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	Pericytes~TN	Thbs1	Cd47	0.0473532654759133	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~cold2	Platelets~cold2	Thbs1	Cd47	0.00363236715453813	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Macrophages~cold2	Platelets~cold2	Thbs1	Cd47	0.00419419006954054	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Neutrophils~cold2	Platelets~cold2	Thbs1	Cd47	0.0115074910000984	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Platelets~cold2	Platelets~cold2	Thbs1	Cd47	0.00875391880837895	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	Platelets~cold2	Thbs1	Cd47	0.0174776501191628	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold7	Platelets~cold7	Thbs1	Cd47	0.0113485604010363	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Neutrophils~cold7	Platelets~cold7	Thbs1	Cd47	0.0200110325136783	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	Platelets~cold7	Thbs1	Cd47	0.0120653918862436	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Platelets~cold7	Platelets~cold7	Thbs1	Cd47	0.0218643571460836	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	Platelets~cold7	Thbs1	Cd47	0.0363051945009988	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~RT	Platelets~RT	Thbs1	Cd47	0.00295112521379322	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Neutrophils~RT	Platelets~RT	Thbs1	Cd47	0.0110871369618912	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	Platelets~RT	Thbs1	Cd47	0.0178893210313277	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~TN	Platelets~TN	Thbs1	Cd47	0.00263731689560421	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Neutrophils~TN	Platelets~TN	Thbs1	Cd47	0.0106037080625479	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	Platelets~TN	Thbs1	Cd47	0.00360596636412506	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	Platelets~TN	Thbs1	Cd47	0.017394939359455	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~cold2	Treg~cold2	Thbs1	Cd47	0.00883257570531027	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Macrophages~cold2	Treg~cold2	Thbs1	Cd47	0.010190495256783	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Neutrophils~cold2	Treg~cold2	Thbs1	Cd47	0.0276688853819728	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Platelets~cold2	Treg~cold2	Thbs1	Cd47	0.0211307987879051	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	Treg~cold2	Thbs1	Cd47	0.0416702211912873	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold7	Treg~cold7	Thbs1	Cd47	0.0130548303428262	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Neutrophils~cold7	Treg~cold7	Thbs1	Cd47	0.0229894303011015	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	Treg~cold7	Thbs1	Cd47	0.0138779254357613	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Platelets~cold7	Treg~cold7	Thbs1	Cd47	0.025111531341407	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	Treg~cold7	Thbs1	Cd47	0.041605817025448	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~RT	Treg~RT	Thbs1	Cd47	0.00795124876111439	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Neutrophils~RT	Treg~RT	Thbs1	Cd47	0.0294648209084956	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	Treg~RT	Thbs1	Cd47	0.0470061476751152	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~TN	Treg~TN	Thbs1	Cd47	0.00687635259151328	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Neutrophils~TN	Treg~TN	Thbs1	Cd47	0.0272969041203449	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	Treg~TN	Thbs1	Cd47	0.00938728628325127	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	Treg~TN	Thbs1	Cd47	0.0443007208659453	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~cold2	VSM~cold2	Thbs1	Cd47	0.00310392569460836	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Macrophages~cold2	VSM~cold2	Thbs1	Cd47	0.00358430791754161	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Neutrophils~cold2	VSM~cold2	Thbs1	Cd47	0.00984468637304324	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Platelets~cold2	VSM~cold2	Thbs1	Cd47	0.00748598547301068	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	VSM~cold2	Thbs1	Cd47	0.0149652323365667	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold7	VSM~cold7	Thbs1	Cd47	0.00336620459912457	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Neutrophils~cold7	VSM~cold7	Thbs1	Cd47	0.00597247103186669	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	VSM~cold7	Thbs1	Cd47	0.00358065692380483	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Platelets~cold7	VSM~cold7	Thbs1	Cd47	0.0065342815336854	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	VSM~cold7	Thbs1	Cd47	0.0109634919345777	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~RT	VSM~RT	Thbs1	Cd47	0.00132500358629493	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Neutrophils~RT	VSM~RT	Thbs1	Cd47	0.00500041414131076	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	VSM~RT	Thbs1	Cd47	0.00809885279058892	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~TN	VSM~TN	Thbs1	Cd47	0.00133877839241084	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Neutrophils~TN	VSM~TN	Thbs1	Cd47	0.00540400195117111	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	VSM~TN	Thbs1	Cd47	0.00183136865322386	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	VSM~TN	Thbs1	Cd47	0.00889497854312307	0	THBS1_CD47	Thbs1  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Adipocytes~cold2	Thbs3	Cd47	0.000882900686998056	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Adipocytes~cold7	Thbs3	Cd47	0.00041543949557972	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold2	Basophils~cold2	Thbs3	Cd47	0.00979931983539769	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Basophils~cold7	Thbs3	Cd47	0.00966676518131701	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Basophils~RT	Thbs3	Cd47	0.0106776356743165	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Basophils~TN	Thbs3	Cd47	0.00860156961596931	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Bcells~cold2	Thbs3	Cd47	0.0039099743786198	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Bcells~cold7	Thbs3	Cd47	0.00943099525364004	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Bcells~RT	Thbs3	Cd47	0.00424427820601167	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Bcells~TN	Thbs3	Cd47	0.00333010288599025	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	CD4T~cold2	Thbs3	Cd47	0.00901386539793384	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	CD4T~cold7	Thbs3	Cd47	0.00914306167327278	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	CD4T~RT	Thbs3	Cd47	0.00407655112548532	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	CD4T~TN	Thbs3	Cd47	0.00316831443012597	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	CD8T~cold2	Thbs3	Cd47	0.00775034343483695	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	CD8T~cold7	Thbs3	Cd47	0.00822888787628587	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	CD8T~RT	Thbs3	Cd47	0.00873557992381988	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	CD8T~TN	Thbs3	Cd47	0.00283097985680133	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Cytotoxic_T~cold2	Thbs3	Cd47	0.0100280185804253	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Cytotoxic_T~cold7	Thbs3	Cd47	0.00971992785909592	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Cytotoxic_T~RT	Thbs3	Cd47	0.01156125477614	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Cytotoxic_T~TN	Thbs3	Cd47	0.00888488505026588	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	EC~cold2	Thbs3	Cd47	0.00889155224431771	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	EC~cold7	Thbs3	Cd47	0.00852477574142486	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	EC~RT	Thbs3	Cd47	0.010721845845267	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	EC~TN	Thbs3	Cd47	0.00897682687782259	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Erythroid-like~cold2	Thbs3	Cd47	0.00260801661972417	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Erythroid-like~cold7	Thbs3	Cd47	0.00252222002832088	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Erythroid-like~RT	Thbs3	Cd47	0.00276269590118334	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Erythroid-like~TN	Thbs3	Cd47	0.00209151228181427	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	ILC2s~cold2	Thbs3	Cd47	0.00393991390410572	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	ILC2s~cold7	Thbs3	Cd47	0.00755783146320456	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	ILC2s~RT	Thbs3	Cd47	0.0118980444015453	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	ILC2s~TN	Thbs3	Cd47	0.00652964821382971	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Lymph_EC~cold2	Thbs3	Cd47	0.0156680005074647	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Lymph_EC~cold7	Thbs3	Cd47	0.0119748335169544	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Lymph_EC~RT	Thbs3	Cd47	0.0187205759681598	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Lymph_EC~TN	Thbs3	Cd47	0.0151639294926505	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Macrophages~cold2	Thbs3	Cd47	0.0128040454209387	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Macrophages~cold7	Thbs3	Cd47	0.0107819865999661	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Macrophages~RT	Thbs3	Cd47	0.0121374047631001	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Macrophages~TN	Thbs3	Cd47	0.0111330580143349	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	MSC~cold2	Thbs3	Cd47	0.0036405610401573	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	MSC~cold7	Thbs3	Cd47	0.00924103113936735	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	MSC~RT	Thbs3	Cd47	0.0042513065172433	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	MSC~TN	Thbs3	Cd47	0.00532089746274433	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Neutrophils~cold2	Thbs3	Cd47	0.00371371096128165	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Neutrophils~cold7	Thbs3	Cd47	0.0037461481660686	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Neutrophils~RT	Thbs3	Cd47	0.00396678223798423	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Neutrophils~TN	Thbs3	Cd47	0.00357428880078339	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	NK~cold2	Thbs3	Cd47	0.0117903566085639	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	NK~cold7	Thbs3	Cd47	0.0143144629933275	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	NK~RT	Thbs3	Cd47	0.0137530538402832	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	NK~TN	Thbs3	Cd47	0.0111137814621626	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	NMSC~cold2	Thbs3	Cd47	0.0036610985985069	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	NMSC~cold7	Thbs3	Cd47	0.00799011122265971	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	NMSC~RT	Thbs3	Cd47	0.0040311502594338	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	NMSC~TN	Thbs3	Cd47	0.00831410086057066	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Pdgfra_APC~cold2	Thbs3	Cd47	0.0100905832934804	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Pdgfra_APC~cold7	Thbs3	Cd47	0.00916318888359825	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Pdgfra_APC~RT	Thbs3	Cd47	0.0146267693489819	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Pdgfra_APC~TN	Thbs3	Cd47	0.011703948116198	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Pericytes~cold2	Thbs3	Cd47	0.0113255522607464	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Pericytes~cold7	Thbs3	Cd47	0.0104577212651318	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Pericytes~RT	Thbs3	Cd47	0.0170028986057622	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Pericytes~TN	Thbs3	Cd47	0.00993625581148353	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Platelets~cold2	Thbs3	Cd47	0.00434433663344909	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Platelets~cold7	Thbs3	Cd47	0.0109097074319929	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Platelets~RT	Thbs3	Cd47	0.00445170422156521	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Platelets~TN	Thbs3	Cd47	0.00356152475919816	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	Treg~cold2	Thbs3	Cd47	0.0105530269147921	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	Treg~cold7	Thbs3	Cd47	0.0125508329289662	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	Treg~RT	Thbs3	Cd47	0.0119637678222326	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	Treg~TN	Thbs3	Cd47	0.00927225606015057	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~cold2	VSM~cold2	Thbs3	Cd47	0.00371270289234525	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold7	VSM~cold7	Thbs3	Cd47	0.00323502218851624	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~RT	VSM~RT	Thbs3	Cd47	0.00200039621958459	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~TN	VSM~TN	Thbs3	Cd47	0.00180875831256635	0	THBS3_CD47	Thbs3  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~cold7	Adipocytes~cold7	Comp	Cd47	0.000251356271932129	0	COMP_CD47	Comp  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~cold7	Basophils~cold7	Comp	Cd47	0.00587020899551933	0	COMP_CD47	Comp  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~RT	Basophils~RT	Comp	Cd47	0.00638248778013099	0	COMP_CD47	Comp  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~TN	Basophils~TN	Comp	Cd47	0.00631964955492538	0	COMP_CD47	Comp  - Cd47	THBS	ECM-Receptor	KEGG: mmu04512	TN	TN
